ID,Title,Author
2016-062,International Aspects of Central Banking : Diplomacy and Coordination,Robert B. Kahn & Ellen E. Meade
2016-061,The Risk-Adjusted Monetary Policy Rule,Taisuke Nakata & Sebastian Schmidt
2016-060,The Political Origin of Home Bias: The Case of Europe,Filippo De Marco & Marco Macchiavelli
2016-059,Did the Founding of the Federal Reserve Affect the Vulnerability of the Interbank System to Systemic Risk?,"Carlson, Mark A. & Wheelock, David C."
2016-058,Does Anyone Listen when Politicians Talk? The Effect of Political Commentaries on Policy Rate Decisions and Expectations,"Demiralp, Selva & King, Sharmila & Scotti, Chiara"
2016-057,Bank Capital Regulations Around the World : What Explains the Differences?,Gazi Kara
2016-056,For Better and for Worse? Effects of Access to High-Cost Consumer Credit,Christine L. Dobridge
2016-055,"Financial Vulnerabilities, Macroeconomic Dynamics, and Monetary Policy",David Aikman & Andreas Lehnert & J. Nellie Liang & Michele Modugno
2016-054,Optimal Unemployment Insurance and International Risk Sharing,Stephane Moyen & Nikolai Stähler & Fabian Winkler
2016-053,"Labor Force Transitions at Older Ages : Burnout, Recovery, and Reverse Retirement",Lindsay Jacobs & Suphanit Piyapromdee
2016-052,Funding Liquidity Risk and the Cross-section of MBS Returns,Yuriy Kitsul & Marcelo Ochoa
2016-050,Securities Lending as Wholesale Funding : Evidence from the U.S. Life Insurance Industry,Nathan Foley-Fisher & Borghan N. Narajabad & Stephane Verani
2016-049,"Monetary Policy, Real Activity, and Credit Spreads : Evidence from Bayesian Proxy SVARs",Dario Caldara & Edward Herbst
2016-048,News versus Sentiment : Predicting Stock Returns from News Stories,Steven L. Heston & Nitish R. Sinha
2016-047,Why are Inventory-Sales Ratios at U.S. Auto Dealerships so High?,Wendy E. Dunn & Daniel J. Vine
2016-046,Do Rising Top Incomes Lead to Increased Borrowing in the Rest of the Distribution?,Jeffrey P. Thompson
2016-045,Accounting for Productivity Dispersion over the Business Cycle,Robert J. Kurtzman & David Zeke
2016-044,Nowcasting Turkish GDP and News Decomposition,Michele Modugno & Baris Soybilgen & M. Ege Yazgan
2016-043,Firm Entry and Macroeconomic Dynamics: A State-level Analysis,Francois Gourio & Todd Messer & Michael Siemer
2016-042,"Credit Default Swaps in General Equilibrium: Spillovers, Credit Spreads, and Endogenous Default","Darst, R. Matthew & Refayet, Ehraz"
2016-041,What Does It Take to List Abroad? The Role of Global Underwriters,Cecilia Caglio & Kathleen Weiss Hanley & Jennifer Marietta-Westberg
2016-040,A New Approach to Identifying the Real Effects of Uncertainty Shocks,Minchul Shin & Molin Zhong
2016-039,Does Trade Liberalization with China Influence U.S. Elections?,Yi Che & Yi Lu & Justin R. Pierce & Peter K. Schott & Zhigang Tao
2016-038,The Distributional Effects of a Carbon Tax on Current and Future Generations,Stephie Fried & Kevin Novan & William B. Peterman
2016-037,Political Conflict and Foreign Portfolio Investment : Evidence from North Korean Attacks,Youngsuk Yook & Jeffrey R. Gerlach
2016-036,A Nowcasting Model for Canada: Do U.S. Variables Matter?,Daniela Bragoli & Michele Modugno
2016-035,Inflation Expectations and the Stabilization of Inflation : Alternative Hypotheses,Jeremy J. Nalewaik
2016-034,Microstructure Invariance in U.S. Stock Market Trades,Albert S. Kyle & Anna A. Obizhaeva & Tugkan Tuzun
2016-033,A Time Series Model of Interest Rates With the Effective Lower Bound,Benjamin K. Johannsen & Elmar Mertens
2016-032,Real and Nominal Equilibrium Yield Curves: Wage Rigidities and Permanent Shocks,Alex Hsu & Erica X. N. Li & Francisco J. Palomino
2016-031,"FHA, Fannie Mae, Freddie Mac, and the Great Recession","Passmore, Wayne & Sherlund, Shane M."
2016-030,Only Winners in Tough Times Repeat: Hedge Fund Performance Persistence over Different Market Conditions,Zheng Sun & Ashley W. Wang & Lu Zheng
2016-029,Banking Consolidation and Small Firm Financing for Research and Development,Andrew C. Chang
2016-028,"State Capacity and Public Goods: Institutional Change, Human Capital, and Growth in Early Modern Germany",Jeremiah E. Dittmar & Ralf R. Meisenzahl
2016-027,From Which Consumption-Based Asset Pricing Models Can Investors Profit? Evidence from Model-Based Priors,"Kruttli, Mathias S."
2016-026,Bank regulation under fire sale externalities,Gazi Kara & S. Mehmet Ozsoy
2016-025,The Impact of Unconventional Monetary Policy on Firm Financing Constraints : Evidence from the Maturity Extension Program,Nathan Foley-Fisher & Rodney Ramcharan & Edison Yu
2016-024,Non-Stationary Dynamic Factor Models for Large Datasets,"Barigozzi, Matteo & Lippi, Marco & Luciani, Matteo"
2016-023,Modelling Overnight RRP Participation,Alyssa G. Anderson & Jeff W. Huther
2016-022,Time-varying Volatility and the Power Law Distribution of Stock Returns,Missaka Warusawitharana
2016-021,What are the Perceived Barriers to Homeownership for Young Adults?,"Larrimore, Jeff & Schuetz, Jenny & Dodini, Samuel"
2016-020,Does Zoning Help or Hinder Transit-Oriented (Re)Development?,"Schuetz, Jenny & Giuliano, Genevieve & Shin, Eun Jin"
2016-019,The Role of Learning for Asset Prices and Business Cycles,"Winkler, Fabian"
2016-018,"Dynamic Factor Models, Cointegration, and Error Correction Mechanisms","Barigozzi, Matteo & Lippi, Marco & Luciani, Matteo"
2016-17,Does the United States have a Productivity Slowdown or a Measurement Problem,"Byrne, David M. & Reinsdorf, Marshall B. & Fernald, John G."
2016-16,Federal Reserve Board Statistical Releases: a Publications History,"Seldin, Sian L."
2016-15,Understanding Declining Fluidity in the U.S. Labor Market,"Molloy, Raven S. & Smith, Christopher L. & Trezzi, Riccardo & Wozniak, Abigail"
2016-14,Deadlines and Matching,"Baughman, Garth"
2016-13,Fiscal Stimulus and Firms: A Tale of Two Recessions,"Dobridge, Christine L."
2016-12,Heterogeneity and Unemployment Dynamics,"Ahn, Hie Joo & Hamilton, James D."
2016-11,Measuring the Natural Rate of Interest Redux,"Laubach, Thomas & Williams, John C."
2016-10,Student Loans and Homeownership,"Mezza, Alvaro A. & Ringo, Daniel R. & Sherlund, Shane M. & Sommer, Kamila"
2016-9,The Risky Steady State and the Interest Rate Lower Bound,"Hills, Timothy S. & Nakata, Taisuke & Schmidt, Sebastian"
2016-8,Policy Externalities and Banking Integration,"Smolyansky, Michael"
2016-7,Interpreting Shocks to the Relative Price of Investment with a Two-Sector Model,"Guerrieri, Luca & Henderson, Dale W. & Kim, Jinill"
2016-6,To Cut or Not to Cut? On the Impact of Corporate Taxes on Employment and Income,"Ljungqvist, Alexander & Smolyansky, Michael"
2016-5,The Resolution of a Systemically Important Insurance Company during the Great Depression,"Rose, Jonathan D."
2016-4,Is Los Angeles Becoming Transit Oriented?,"Schuetz, Jenny & Giuliano, Genevieve & Shin, Eun Jin"
2016-3,Can a Bank Run Be Stopped? Government Guarantees and the Run on Continental Illinois,"Carlson, Mark A. & Rose, Jonathan D."
2016-2,Predicting Operational Loss Exposure Using Past Losses,"Curti, Filippo & Migueis, Marco"
2016-1,Downward Nominal Wage Rigidity in the United States During and After the Great Recession,"Fallick, Bruce C. & Lettau, Michael & Wascher, William L."
2016-051,"Occupational Choice, Retirement, and the Effects of Disability Insurance",Lindsay Jacobs
2015-119,Un-Fortunate Sons: Effects of the Vietnam Draft Lottery on the Next Generation's Labor Market,"Goodman, Sarena & Isen, Adam"
2015-118,Do long-haul truckers undervalue future fuel savings?,"Adenbaum, Jacob & Copeland, Adam & Stevens, John J."
2015-117,Taxing Capital? The Importance of How Human Capital is Accumulated,"Peterman, William B."
2015-116,Estimating (Markov-Switching) VAR Models without Gibbs Sampling: A Sequential Monte Carlo Approach,"Bognanni, Mark & Herbst, Edward"
2015-115,Does Realized Volatility Help Bond Yield Density Prediction?,"Shin, Minchul & Zhong, Molin"
2015-114,The Dynamics of Adjustable-Rate Subprime Mortgage Default: A Structural Estimation,"Fang, Hanming & Kim, You Suk & Li, Wenli"
2015-113,Does Exporting Improve Matching? Evidence from French Employer-Employee Data,"Bombardini, Matilde & Orefice, Gianluca & Tito, Maria D."
2015-112,"Credit Risk, Liquidity and Lies","King, Thomas B. & Lewis, Kurt F."
2015-111,Old-Fashioned Deposit Runs,"Rose, Jonathan D."
2015-110,"Risky Mortgages, Bank Leverage and Credit Policy","Ferrante, Francesco"
2015-109,Welfare Evaluation in a Heterogeneous Agent Model: How Representative is the CES Representative Consumer?,"Tito, Maria D."
2015-108,Every Little Bit Counts: The Impact of High-speed Internet on the Transition to College,"Dettling, Lisa J. & Goodman, Sarena & Smith, Jonathan"
2015-107,"Financial Incentives, Hospital Care, and Health Outcomes: Evidence from Fair Pricing Laws","Batty, Michael M. & Ippolito, Benedic N."
2015-106,How Much Are Car Purchases Driven by Home Equity Withdrawal? Evidence from Household Surveys,"McCully, Brett & Pence, Karen M. & Vine, Daniel J."
2015-105,Measuring Ambiguity Aversion,"Gallant, A. Ronald & Jahan-Parvar, Mohammad & Liu, Hening"
2015-104,"Information Disclosures, Default Risk, and Bank Value","Zer, Ilknur"
2015-103,"Information, Contract Design, and Unsecured Credit Supply: Evidence from Credit Card Mailings","Han, Song & Keys, Benjamin J. & Li, Geng"
2015-102,"Measurement Error in Macroeconomic Data and Economics Research: Data Revisions, Gross Domestic Product, and Gross Domestic Income","Chang, Andrew C. & Li, Phillip"
2015-101,Advertising and Risk Selection in Health Insurance Markets,"Aizawa, Naoki & Kim, You Suk"
2015-100,Nowcasting Indonesia,"Luciani, Matteo & Pundit, Madhavi & Ramayandi, Arief & Veronese, Giovanni"
2015-99,"Monetary Policy, Incomplete Information, and the Zero Lower Bound","Gust, Christopher J. & Johannsen, Benjamin K. & Lopez-Salido, J. David"
2015-98,A Trillion Dollar Question: What Predicts Student Loan Delinquencies?,"Mezza, Alvaro A. & Sommer, Kamila"
2015-97,"Macroeconomic News Announcements, Systemic Risk, Financial Market Volatility and Jumps","Huang, Xin"
2015-96,"Demand Shock, Liquidity Management, and Firm Growth during the Financial Crisis","Maksimovic, Vojislav & Tham, Mandy & Yook, Youngsuk"
2015-95,Term Structure of Interest Rates with Short-run and Long-run Risks,"Grishchenko, Olesya V. & Song, Zhaogang & Zhou, Hao"
2015-94,Input Linkages and the Transmission of Shocks: Firm-Level Evidence from the 2011 Tohōku Earthquake,"Boehm, Christoph E. & Flaaen, Aaron & Pandalai-Nayar, Nitya"
2015-93,Regime-Switching Models for Estimating Inflation Uncertainty,"Nalewaik, Jeremy J."
2015-92,A Historical Welfare Analysis of Social Security: Whom Did the Program Benefit?,"Peterman, William B. & Sommer, Kamila"
2015-91,Financial Stress and Equilibrium Dynamics in Money Markets,"Yoldas, Emre & Senyuz, Zeynep"
2015-90,Interconnectedness in the Interbank Market,"Brunetti, Celso & Harris, Jeffrey H. & Mankad, Shawn & Michailidis, George"
2015-89,Identification and Estimation of Risk Aversion in First Price Auctions With Unobserved Auction Heterogeneity,"Grundl, Serafin J. & Zhu, Yu"
2015-88,"Fewer Vacants, Fewer Crimes? Impacts of Neighborhood Revitalization Policies on Crime","Spader, Jonathan & Schuetz, Jenny & Cortes, Alvaro"
2015-87,"The Equity Premium, Long-Run Risk, & Optimal Monetary Policy","Diercks, Anthony M."
2015-86,Comparing Micro and Macro Sources for Household Accounts in the United States: Evidence from the Survey of Consumer Finances,"Dettling, Lisa J. & Devlin-Foltz, Sebastian & Krimmel, Jacob & Pack, Sarah & Thompson, Jeffrey P."
2015-85,How Did Young Firms Fare During the Great Recession? Evidence from the Kauffman Firm Survey,"Zarutskie, Rebecca & Yang, Tiantian"
2015-84,Large-Scale Buy-to-Rent Investors in the Single-Family Housing Market: The Emergence of a New Asset Class?,"Mills, James & Molloy, Raven S. & Zarutskie, Rebecca"
2015-83,"Is Economics Research Replicable? Sixty Published Papers from Thirteen Journals Say ""Usually Not""","Chang, Andrew C. & Li, Phillip"
2015-82,An Empirical Test of Auction Efficiency: Evidence from MBS Auctions of the Federal Reserve,"Bonaldi, Pietro & Hortacsu, Ali & Song, Zhaogang"
2015-81,Credit Scores and Committed Relationships,"Dokko, Jane & Li, Geng & Hayes, Jessica"
2015-80,Venture Capital and the Performance of Incumbents,"Dore, Timothy E"
2015-79,The Role of Dispersed Information in Pricing Default: Evidence from the Great Recession,"Brancati, Emanuele & Macchiavelli, Marco"
2015-78,Optimal Monetary and Macroprudential Policies: Gains and Pitfalls in a Model of Financial Intermediation,"Kiley, Michael T. & Sim, Jae W."
2015-77,What Can the Data Tell Us About the Equilibrium Real Interest Rate?,"Kiley, Michael T."
2015-76,Updating the Racial Wealth Gap,"Thompson, Jeffrey P. & Suarez, Gustavo A."
2015-75,Does Salient Financial Information Affect Academic Performance and Borrowing Behavior among College Students?,"Schmeiser, Maximilian D. & Stoddard, Christiana & Urban, Carly"
2015-74,Forecasting with Sufficient Dimension Reductions,"Barbarino, Alessandro & Bura, Efstathia"
2015-73,End of the Line: Behavior of HELOC Borrowers Facing Payment Changes,"Johnson, Kathleen W. & Sarama, Robert F."
2015-72,Reconciling Full-Cost and Marginal-Cost Pricing,"Gramlich, Jacob P. & Ray, Korok"
2015-71,The Effects of Asymmetric Volatility and Jumps on the Pricing of VIX Derivatives,"Park, Yang-Ho"
2015-70,How House Price Dynamics and Credit Constraints affect the Equity Extraction of Senior Homeowners,"Moulton, Stephanie & Dodini, Samuel & Haurin, Donald R. & Schmeiser, Maximilian D."
2015-69,Prices for Communications Equipment: Rewriting the Record,"Byrne, David M. & Corrado, Carol"
2015-68,Risk Taking and Low Longer-term Interest Rates: Evidence from the U.S. Syndicated Loan Market,"Aramonte, Sirio & Lee, Seung Jung & Stebunovs, Viktors"
2015-67,"Innovation, investor sentiment, and firm-level experimentation","Aramonte, Sirio"
2015-66,Nowcasting Business Cycles: a Bayesian Approach to Dynamic Heterogeneous Factor Models,"D'Agostino, Antonello & Giannone, Domenico & Lenza, Michele & Modugno, Michele"
2015-65,Stock Market Investment: The Role of Human Capital,"Athreya, Kartik B. & Ionescu, Felicia & Neelakantan, Urvi"
2015-64,Nominal Rigidities and the Term Structures of Equity and Bond Returns,"Lopez, Pier & Lopez-Salido, J. David & Vazquez-Grande, Francisco"
2015-63,Aggregate Consequences of Dynamic Credit Relationships,"Verani, Stephane"
2015-62,The Accuracy of Forecasts Prepared for the Federal Open Market Committee,"Chang, Andrew C. & Hanson, Tyler J."
2015-61,Income and Earnings Mobility in U.S. Tax Data,"Larrimore, Jeff & Mortenson, Jacob & Splinter, David"
2015-60,FOMC Responses to Calls for Transparency,"Acosta, Miguel"
2015-59,Mapping Heat in the U.S. Financial System,"Aikman, David & Kiley, Michael T. & Lee, Seung Jung & Palumbo, Michael G. & Warusawitharana, Missaka"
2015-58,Changes in the Distribution of After-Tax Wealth: Has Income Tax Policy Increased Wealth Inequality?,"Looney, Adam & Moore, Kevin B."
2015-57,Consumer Spending and Fiscal Consolidation: Evidence from a Housing Tax Experiment,"Surico, Paolo & Trezzi, Riccardo"
2015-56,Identification of First-Price Auctions With Biased Beliefs,"Grundl, Serafin J. & Zhu, Yu"
2015-55,Un-Networking: The Evolution of Networks in the Federal Funds Market,"Beltran, Daniel O. & Bolotnyy, Valentin & Klee, Elizabeth C."
2015-54,"A margin call gone wrong: Credit, stock prices, and Germany's Black Friday 1927","Gissler, Stefan"
2015-53,Asset Return Dynamics under Habits and Bad-Environment Good-Environment Fundamentals,"Bekaert, Geert & Engstrom, Eric"
2015-52,"The Cyclicality of Sales, Regular and Effective Prices: Comment","Gagnon, Etienne & Lopez-Salido, J. David & Sockin, Jason A."
2015-51,Modelling Dependence in High Dimensions with Factor Copulas,"Oh, Dong Hwan & Patton, Andrew J."
2015-50,High-Dimensional Copula-Based Distributions with Mixed Frequency Data,"Oh, Dong Hwan & Patton, Andrew J."
2015-49,Heterogeneity in Economic Shocks and Household Spending,"Devlin-Foltz, Sebastian & Sabelhaus, John"
2015-48,"Monetary Policy, Hot Housing Markets and Leverage","Ungerer, Christoph"
2015-47,Monetary Policy 101: A Primer on the Fed's Changing Approach to Policy Implementation,"Ihrig, Jane E. & Meade, Ellen E. & Weinbach, Gretchen C."
2015-46,Is the Intrinsic Value of Macroeconomic News Announcements Related to their Asset Price Impact?,"Gilbert, Thomas & Scotti, Chiara & Strasser, Georg & Vega, Clara"
2015-45,Inflation Expectations and Monetary Policy Design: Evidence from the Laboratory,"Pfajfar, Damjan & Žakelj, Blaž"
2015-44,Macroeconomic Effects of Banking Sector Losses across Structural Models,"Guerrieri, Luca & Iacoviello, Matteo & Covas, Francisco & Driscoll, John C. & Kiley, Michael T. & Jahan-Parvar, Mohammad & Queraltó, Albert & Sim, Jae W."
2015-43,"Slow capital, fast prices: Shocks to funding liquidity and stock price reversals","Gissler, Stefan"
2015-42,The Passthrough of Labor Costs to Price Inflation,"Peneva, Ekaterina V. & Rudd, Jeremy B."
2015-41,The Income-Achievement Gap and Adult Outcome Inequality,"Nielsen, Eric"
2015-40,Achievement Gap Estimates and Deviations from Cardinal Comparability,"Nielsen, Eric"
2015-39,Small Businesses and Small Business Finance during the Financial Crisis and the Great Recession: New Evidence From the Survey of Consumer Finances,"Kennickell, Arthur B. & Kwast, Myron L. & Pogach, Jonathan"
2015-38,Optimal Government Spending at the Zero Lower Bound: A Non-Ricardian Analysis,"Nakata, Taisuke"
2015-37,Balance-Sheet Households and Fiscal Stimulus: Lessons from the Payroll Tax Cut and Its Expiration,"Sahm, Claudia R. & Shapiro, Matthew D. & Slemrod, Joel B."
2015-36,Dividend Taxes and Stock Volatility,"Ferris, Erin E. Syron"
2015-35,Are Survey Expectations Theory-Consistent? The Role of Central Bank Communication and News,"Drager, Lena & Lamla, Michael & Pfajfar, Damjan"
2015-34,On Default and Uniqueness of Monetary Equilibria,"Lin, Li & Tsomocos, Dimitrios P. & Vardoulakis, Alexandros"
2015-33,Ambiguity in Securitization Markets,"Anderson, Alyssa G."
2015-32,Self-fulfilling Runs: Evidence from the U.S. Life Insurance Industry,"Foley-Fisher, Nathan & Narajabad, Borghan N. & Verani, Stephane"
2015-31,Secondary Market Liquidity and the Optimal Capital Structure,"Arseneau, David M. & Rappoport, David & Vardoulakis, Alexandros"
2015-30,Measuring Income and Wealth at the Top Using Administrative and Survey Data,"Bricker, Jesse & Henriques, Alice M. & Krimmel, Jacob & Sabelhaus, John"
2015-29,Inflation Expectations and Recovery from the Depression in 1933: Evidence from the Narrative Record,"Jalil, Andrew & Rua, Gisela"
2015-28,Credit-Market Sentiment and the Business Cycle,"Lopez-Salido, J. David & Stein, Jeremy C. & Zakrajsek, Egon"
2015-27,An agency problem in the MBS market and the solicited refinancing channel of large-scale asset purchases,"Kandrac, John & Schlusche, Bernd"
2015-26,Derivatives Pricing under Bilateral Counterparty Risk,"Ghamami, Samim"
2015-25,The Effect of Shocks to College Revenues on For-Profit Enrollment: Spillover from the Public Sector,"Goodman, Sarena & Henriques, Alice M."
2015-24,Are the Borrowing Costs of Large Financial Firms Unusual?,"Ahmed, Javed I. & Anderson, Christopher W. & Zarutskie, Rebecca"
2015-23,Wage Dispersion with Heterogeneous Wage Contracts,"Doniger, Cynthia L."
2015-22,Liquidity Windfalls: The Consequences of Repo Rehypothecation,"Infante, Sebastian"
2015-21,A Model of Endogenous Loan Quality and the Collapse of the Shadow Banking System,"Ferrante, Francesco"
2015-20,Downside Variance Risk Premium,"Feunou, Bruno & Jahan-Parvar, Mohammad & Okou, Cedric"
2015-19,"Wealth, Pensions, Debt, and Savings: Considerations for a Panel Survey","Bucks, Brian K. & Pence, Karen M."
2015-18,Banking panics and deflation in dynamic general equilibrium,"Carapella, Francesca"
2015-17,Crowding Out Effects of Refinancing on New Purchase Mortgages,"Sharpe, Steve & Sherlund, Shane M."
2015-16,Have Distressed Neighborhoods Recovered? Evidence from the Neighborhood Stabilization Program,"Schuetz, Jenny & Spader, Jonathan & Cortes, Alvaro"
2015-15,Consumers' Attitudes and Their Inflation Expectations,"Ehrmann, Michael & Pfajfar, Damjan & Santoro, Emilianio"
2015-14,Institutions and return predictability in oil-exporting countries,"Aramonte, Sirio & Jahan-Parvar, Mohammad & Shugarman, Justin"
2015-13,A Global Trade Model for the Euro Area,"Modugno, Michele & D'Agostino, Antonello & Osbat, Chiara"
2015-12,Inflation Dynamics During the Financial Crisis,"Gilchrist, Simon & Schoenle, Raphael & Sim, Jae W. & Zakrajsek, Egon"
2015-11,Why Do We Need Both Liquidity Regulations and a Lender of Last Resort? A Perspective from Federal Reserve Lending during the 2007-09 U.S. Financial Crisis,"Carlson, Mark A. & Duygan-Bump, Burcu & Nelson, William R."
2015-10,Overnight RRP Operations as a Monetary Policy Tool: Some Design Considerations,"Frost, Joshua & Logan, Lorie & Martin, Antoine & McCabe, Patrick E. & Natalucci, Fabio M. & Remache, Julie"
2015-9,The Evolution of Retirement Wealth,"Devlin-Foltz, Sebastian & Henriques, Alice M. & Sabelhaus, John"
2015-8,Mode effects in mixed-mode economic surveys: Insights from a randomized experiment,"Hsu, Joanne W. & McFall, Brooke H."
2015-7,The Real Effects of Credit Line Drawdowns,"Berrospide, Jose M. & Meisenzahl, Ralf R."
2015-6,The Determinants of Subprime Mortgage Performance Following a Loan Modification,"Schmeiser, Maximilian D. & Gross, Matthew B."
2015-5,The Macroeconomic Effects of the Federal Reserve's Unconventional Monetary Policies,"Engen, Eric M. & Laubach, Thomas & Reifschneider, David L."
2015-4,Which Way to Recovery? Housing Market Outcomes and the Neighborhood Stabilization Program,"Schuetz, Jenny & Spader, Jonathan & Buell, Jennifer Lewis & Burnett, Kimberly & Buron, Larry & Cortes, Alvaro & DiDomenico, Michael & Jefferson, Anna & Redfearn, Christian & Whitlow, Stephen"
2015-3,"Tradability of Output, Business Cycles, and Asset Prices","Tian, Mary"
2015-2,Bayesian Estimation of Time-Changed Default Intensity Models,"Gordy, Michael B. & Szerszen, Pawel J."
2015-1,Loan Sales and Bank Liquidity Risk Management: Evidence from a U.S. Credit Register,"Irani, Rustom M. & Meisenzahl, Ralf R."
2014-114,Efficient Monte Carlo Counterparty Credit Risk Pricing and Measurement,"Ghamami, Samim & Zhang, Bo"
2014-113,Where Are All the New Banks? The Role of Regulatory Burden in New Charter Creation,"Adams, Robert M. & Gramlich, Jacob P."
2014-112,Modeling Money Market Spreads: What Do We Learn about Refinancing Risk?,"Brousseau, Vincent & Nikolaou, Kleopatra & Pill, Huw"
2014-111,The Impact of the Small Business Lending Fund on Community Bank Lending to Small Businesses,"Amel, Dean F. & Mach, Traci L."
2014-110,Central banks as lender of last resort: experiences during the 2007-2010 crisis and lessons for the future,"Domanski, Dietrich & Moessner, Richhild & Nelson, William R."
2014-109,Assessing the Change in Labor Market Conditions,"Chung, Hess & Fallick, Bruce C. & Nekarda, Christopher J. & Ratner, David"
2014-108,In Search of a Risk-free Asset,"Yankov, Vladimir"
2014-107,Fiscal Multipliers at the Zero Lower Bound: The Role of Policy Inertia,"Hills, Timothy S. & Nakata, Taisuke"
2014-106,Are Concerns About Leveraged ETFs Overblown?,"Ivanov, Ivan T. & Lenkey, Stephen L."
2014-105,Conservatism and Liquidity Traps,"Nakata, Taisuke & Schmidt, Sebastian"
2014-104,Bitcoin: Technical Background and Data Analysis,"Badev, Anton & Chen, Matthew"
2014-103,"Habit, Production, and the Cross-Section of Stock Returns","Chen, Andrew Y."
2014-102,"The Demand for Short-Term, Safe Assets and Financial Stability: Some Evidence and Implications for Central Bank Policies","Carlson, Mark A. & Duygan-Bump, Burcu & Natalucci, Fabio M. & Nelson, William R. & Ochoa, Marcelo & Stein, Jerome L. & Van den Heuvel, Skander J."
2014-101,Tax Policy Endogeneity: Evidence from R&D; Tax Credits,"Chang, Andrew C."
2014-100,Jumps in Bond Yields at Known Times,"Kim, Don H. & Wright, Jonathan H."
2014-99,Limited Deposit Insurance Coverage and Bank Competition,"Shy, Oz & Stenbacka, Rune & Yankov, Vladimir"
2014-98,Homeowner Balance Sheets and Monetary Policy,"Aladangady, Aditya"
2014-97,Identifying the Stance of Monetary Policy at the Zero Lower Bound: A Markov-switching Estimation Exploiting Monetary-Fiscal Policy Interdependence,"Gonzalez-Astudillo, Manuel"
2014-96,It Pays to Set the Menu: Mutual Fund Investment Options in 401(k) plans,"Pool, Veronika K. & Sialm, Clemens & Stefanescu, Irina"
2014-95,Dealer Networks,"Li, Dan & Schurhoff, Norman"
2014-94,The Importance of Updating: Evidence from a Brazilian Nowcasting Model,"Bragoli, Daniela & Metelli, Luca & Modugno, Michele"
2014-93,Pricing decisions in an experimental dynamic stochastic general equilibrium economy,"Noussair, Charles N. & Pfajfar, Damjan & Zsiros, Janos"
2014-92,Financing Constraints and Unemployment: Evidence from the Great Recession,"Duygan-Bump, Burcu & Leykov, Alexey & Montoriol-Garriga, Judit"
2014-91,The ins and outs of mortgage debt during the housing boom and bust,"Bhutta, Neil"
2014-90,Does education loan debt influence household financial distress? An assessment using the 2007-09 SCF Panel,"Thompson, Jeffrey P. & Bricker, Jesse"
2014-89,Inflation Experience and Inflation Expectations: Dispersion and Disagreement Within Demographic Groups,"Johannsen, Benjamin K."
2014-88,Diffusion of Containerization,"Rua, Gisela"
2014-87,Macroeconomic Policy Games,"Bodenstein, Martin & Guerrieri, Luca & LaBriola, Joe"
2014-86,An Empirical Analysis of Futures Margin Changes: Determinants and Policy Implications,"Abruzzo, Nicole & Park, Yang-Ho"
2014-85,Bank Liquidity and Capital Regulation in General Equilibrium,"Covas, Francisco & Driscoll, John C."
2014-84,"Financial Frictions, Financial Shocks, and Aggregate Volatility","Fuentes-Albero, Cristina"
2014-83,The Federal Reserve's Tools for Policy Normalization in a Preferred Habitat Model of Financial Markets,"Clouse, James A. & Ihrig, Jane E. & Klee, Elizabeth C. & Chen, Han"
2014-82,Auto Sales and Credit Supply,"Johnson, Kathleen W. & Pence, Karen M. & Vine, Daniel J."
2014-81,Why Are Wal-Mart and Target Next-Door Neighbors?,"Schuetz, Jenny"
2014-80,Returning to the Nest: Debt and Parental Co-residence Among Young Adults,"Dettling, Lisa J. & Hsu, Joanne W."
2014-79,Reconstruction Multipliers,"Trezzi, Riccardo & Porcelli, Francesco"
2014-78,An Industrial Organization Approach to International Portfolio Diversification: Evidence from the U.S. Mutual Fund Families,"Shin, Chae Hee"
2014-77,Bank Profitability and Debit Card Interchange Regulation: Bank Responses to the Durbin Amendment,"Kay, Benjamin S. & Manuszak, Mark D. & Vojtech, Cindy M."
2014-76,Signaling Status: The Impact of Relative Income on Household Consumption and Financial Decisions,"Bricker, Jesse & Ramcharan, Rodney & Krimmel, Jacob"
2014-75,Robust Dynamic Optimal Taxation and Environmental Externalities,"Li, Xin & Narajabad, Borghan N. & Temzelides, Theodosios"
2014-74,"Survey Incentives, Survey Effort, and Survey Costs","Bricker, Jesse"
2014-73,Long-Term Vacancy in the United States,"Molloy, Raven S."
2014-72,Why Do Innovative Firms Hold So Much Cash? Evidence from Changes in State R&D; Tax Credits,"Falato, Antonio & Sim, Jae W."
2014-71,Solving asset pricing models with stochastic volatility,"de Groot, Oliver"
2014-70,Tying loan interest rates to borrowers' CDS spreads,"Ivanov, Ivan T. & Santos, Joao A. C. & Vo, Thu"
2014-69,"Uncertainty, Financial Frictions, and Investment Dynamics","Gilchrist, Simon & Sim, Jae W. & Zakrajsek, Egon"
2014-68,State Mandated Financial Education and the Credit Behavior of Young Adults,"Brown, Alexandra & Collins, J. Michael & Schmeiser, Maximilian D. & Urban, Carly"
2014-67,Financial Fire Sales: Evidence from Bank Failures,"Ramcharan, Rodney & Rajan, Raghuram G."
2014-66,Default Risk and Private Student Loans: Implications for Higher Education Policies,"Ionescu, Felicia & Simpson, Nicole B."
2014-65,The Effects of Unemployment Benefits on Unemployment and Labor Force Participation: Evidence from 35 Years of Benefits Extensions,"Figura, Andrew & Barnichon, Regis"
2014-64,Labor Force Participation: Recent Developments and Future Prospects,"Aaronson, Stephanie & Cajner, Tomaz & Fallick, Bruce C. & Galbis-Reig, Felix & Smith, Christopher & Wascher, William L."
