ID,Title,Author
rdp9301,"The Response of Australian Stock, Foreign Exchange and Bond Markets to Foreign Asset Returns and Volatilities",Paul D. McNelis
rdp9216,The Evolution of Corporate Financial Structure: 1973–1990,Philip Lowe & Geoffrey Shuetrim
rdp9215,The Evolution of Employment and Unemployment in Australia,Jerome Fahrer & Alexandra Heath
rdp9214,The Cash Market in Australia,Bob Rankin
rdp9213,The Impact of Financial Intermediaries on Resource Allocation and Economic Growth,Philip Lowe
rdp9212,Changes in the Characteristics of the Australian Business Cycle: Some Lessons for Monetary Policy from the 1980s and Early 1990s,Adrian Blundell-Wignall & Michele Bullock
rdp9211,Dividends and Taxation: A Preliminary Investigation,Tim Callen & Steven Morling & Jill Pleban
rdp9210,A Contingent Claim Analysis of Risk-based Capital Standards for Banks,Mark Levonian & Sarah Kendall
rdp9209,Financial Liberalisation and Consumption Behaviour,Adrian Blundell-Wignall & Frank Browne & Stefano Cavaglia & Alison Tarditi
rdp9208,Credit Supply and Demand and the Australian Economy,Adrian Blundell-Wignall & Marianne Gizycki
rdp9207,Indicators of Inflationary Pressure,Michael Coelli & Jerome Fahrer
rdp9206,Loan Rate Stickiness: Theory and Evidence,Philip Lowe & Thomas Rohling
rdp9205,Measuring the Cost of Capital in Australia,Nigel Dews & John Hawkins & Tracey Horton
rdp9204,"The Term Structure of Interest Rates, Real Activity and Inflation",Philip Lowe
rdp9203,Real Exchange Rates and the Globalisation of Financial Markets,Adrian Blundell-Wignall & Frank Browne
rdp9202,Some Tests of Competition in the Australian Housing Loan Market,Jerome Fahrer & Thomas Rohling
rdp9201,The Impact of Real and Nominal Shocks on Australian Real Exchange Rates,Philip Lowe
rdp9112,The Role of Superannuation in the Financial Sector and in Aggregate Saving: A Review of Recent Trends,Malcolm Edey & Robin Foster & Ian Macfarlane
rdp9111,Monthly Movements in the Australian Dollar and Real Short-term Interest Differentials: An Application of the Kalman Filter,Alison Tarditi & Gordon Menzies
rdp9110,Resource Convergence and Intra-industry Trade,Philip Lowe
rdp9109,Estimates of Private Sector Wealth,Tim Callen
rdp9108,Australia’s Real Exchange Rate – Is it Explained by the Terms of Trade or by Real Interest Differentials?,David W.R. Gruen & Jenny Wilkinson
rdp9107,The Cost of Equity Capital in Australia: What Can We Learn from International Equity Returns?,Anthony J. Richards
rdp9106,The Direction of Australian Investment from 1985/86 to 1988/89,Christopher Kent & Patricia Scott
rdp9105,"Inflation in Australia: Causes, Inertia and Policy",Jerome Fahrer & Justin Myatt
rdp9104,The Cross-country Relationship between Interest Rates and Inflation over Three Decades,Michele Bullock & Mark Rider
rdp9103,The Failure of Uncovered Interest Parity: Is it Near-rationality in the Foreign Exchange Market?,David W.R. Gruen & Gordon D. Menzies
rdp9102,Indicators of Economic Activity: A Review,Malcolm Edey & Jill Pleban
rdp9101,The Effect of Steady Inflation on Interest Rates and the Real Exchange Rate in a World with Free Capital Flows,David W.R. Gruen
rdp9013,A Select Bibliography of Published Research by the Reserve Bank of Australia: 1969 – 1990,Suzanna Chiang & Michael Power
rdp9012,Some Calculations on Inflation and Corporate Taxation in Australia,Heidi Willmann
rdp9011,Inflation and Corporation Taxation in Australia,Chris Ryan
rdp9010,Volatility of the Australian Dollar Exchange Rate,Lindsay F. Boulton & Mardi H. Dungey & Melissa B. Parkin
rdp9009,"An Empirical Model of Australian Interest Rates, Exchange Rates and Monetary Policy",Jerome Fahrer & Lynne-Ellen Shori
rdp9008,Financial Deregulation and the Monetary Transmission Mechanism,Jerome Fahrer & Tom Rohling
rdp9007,Operating Objectives for Monetary Policy,Malcolm L. Edey
rdp9006,"Wage Contracts, Sticky Prices and Exchange Rate Volatility: Evidence from Nine Industrial Countries",Jerome Fahrer
rdp9005,Real Exchange Rates and Australian Export Competitiveness,Matthew T. Jones & Jenny Wilkinson
rdp9004,Saving and Investment in the 1980s,Malcolm Edey & Mark Britten-Jones
rdp9003,The Balance of Payments in the 1980s,Warren Tease
rdp9002,Public Sector Growth and the Current Account in Australia: A Longer Run Perspective,Warwick J. McKibbin & Steven R. Morling
rdp9001,"Is Pitchford Right? Current Account Adjustment, Exchange Rate Dynamics and Macroeconomic Policy",Jerome Fahrer
rdp8910,An Analysis of the Determinants of Imports,Tracey Horton & Jenny Wilkinson
rdp8909,"Optimal Wage Indexation, Monetary Policy and the Exchange Rate Regime",Jerome Fahrer
rdp8908,Capital Flows and Exchange Rate Determination,I.J. Macfarlane & W.J. Tease
rdp8907,Tax Policy and Housing Investment in Australia,Mark Britten-Jones & Warwick J. McKibbin
rdp8906,"A Random Walk Around the $A: Expectations, Risk, Interest Rates and Consequences for External Imbalance",Jeremy Smith & David W.R. Gruen
rdp8905,Monetary Policy Instruments: A Theoretical Analysis,Malcolm L. Edey
rdp8904,Changes in the Behaviour of Banks and Their Implications for Financial Aggregates,Ric Battellino & Nola McMillan
rdp8903,The Relationship between Financial Indicators and Economic Activity: Some Further Evidence,Glenn Stevens & Susan Thorp
rdp8902,Option Prices and Implied Volatilities: An Empirical Analysis,Malcolm Edey & Graham Elliott
rdp8901,The World Economy from 1979 to 1988: Results from the MSG2 Model,Warwick J. McKibbin
rdp8813,The Fiscal Deficit and the Current Account: Twins or Distant Relatives?,Hans Genberg
rdp8812,International Interest Rate Linkages and Monetary Policy: The Case of Australia,I.J. Macfarlane
rdp8811,Monetary Transmission in a Deregulated Financial System,Dirk Morris
rdp8810,The Relationship between Actual Investment and Survey-based Expectations,Paul Brennan & Tania Milavec
rdp8809,The Intertemporal Government Budget Constraint and Tests for Bubbles,Graham Elliott & Colm Kearney
rdp8808,Consumption and Permanent Income: The Australian Case,Warwick J. McKibbin & Anthony J. Richards
rdp8807,The Cost of Capital: Some Issues,Nigel Dews
rdp8806,"Employment, Output and Real Wages",Bill Russell & Warren J. Tease
rdp8805,The Relationship between Financial Indicators and Economic Activity: 1968-1987,Michele Bullock & Dirk Morris & Glenn Stevens
rdp8804,Pricing Behaviour in Australian Financial Futures Markets,Malcolm Edey & Graham Elliott
rdp8803,Do Financial Aggregates Lead Activity?: A Preliminary Analysis,Michele Bullock & Glenn Stevens & Susan Thorp
rdp8802,VAR Forecasting Models of the Australian Economy: A Preliminary Analysis,Robert G. Trevor & Susan J. Thorp
rdp8801,Time-consistent Policy: A Survey of the Issues,Warwick J. McKibbin
rdp8713,Estimating the Inflationary Effects of Depreciation,Tony Richards & Glenn Stevens
rdp8712,Policy Analysis with the MSG2 Model,Warwick J McKibbin
rdp8711,Deviations From Purchasing Power Parity: The Australian Case,Adrian Blundell-Wignall & Marilyn Thomas
rdp8710,Transmission of External Shocks in the RBII Model,Malcolm L. Edey & Elaine J. Kerrison & Gordon D. Menzies
rdp8709,A Note on Aggregate Investment in Australia,Warwick J. McKibbin & Eric S. Siegloff
rdp8708,Risk Effects Versus Monetary Effects in the Determination of Short-term Interest Rates,Malcolm L. Edey
rdp8707,Asymmetric Information and Bid-ask Spreads in the Eurocurrency Markets,Malcolm L Edey
rdp8706,Numerical Solution of Rational Expectations Models With and Without Strategic Behaviour,Warwick J. McKibbin
rdp8705,The Economics of International Policy Coordination,Warwick J. McKibbin
rdp8704,The Role and Consequences of Investment in Recent Australian Economic Growth,Jeffrey Carmichael & Nigel Dews
rdp8703,"Money Demand, Own Interest Rates and Deregulation",Adrian Blundell-Wignall & Susan Thorp
rdp8702,Open Market Operations in Australia: A U.S. Perspective,Michael Dotsey
rdp8701,The Australian Demand Function for Money: Another Look at Stability,Glenn Stevens & Susan Thorp & John Anderson
rdp8612,A Weekly Model of the Floating Australian Dollar,Jeffrey R. Sheen
rdp8611,The Effectiveness of Fiscal Policy in an Economy with Anticipatory Wage Contracts,Jeffrey R. Sheen
rdp8610,Equilibrium Exchange Rates and a Popular Model of International Asset Demands: An Inconsistency,Robert G. Trevor
rdp8609,The Performance of Exchange Rate Forecasts,Philip W. Lowe & Robert G. Trevor
rdp8608,Exchange Rate Regimes and the Volatility of Financial Prices: The Australian Case,Robert G. Trevor & Stephen G. Donald
rdp8607,The Expectations Theory of the Term Structure and Short-term Interest Rates in Australia,Warren J. Tease
rdp8606,The Nation’s Wealth – Some New Calculations for Australia,John Piggott
rdp8605,On Some Recent Developments in Monetary Economics,P.D. Jonson & R.W. Rankin
rdp8604,Leading Indexes – Do They?,Robert G. Trevor & Stephen G. Donald
rdp8603,"Risk Premia, Market Efficiency and the Exchange Rate: Some Evidence Since the Float",Warren J. Tease
rdp8602,"Short-term Interest Rates, Weekly Money Announcements and Rational Forecasts",Robert G. Trevor
rdp8601,New Classical Models and Unobserved Aggregates,Robert G. Trevor
rdp8502,Meeting on Monetary Issues,Reserve Bank of Australia
rdp8501,Neoclassical Theory and Australian Business Investment: A Reappraisal,U.R. Kohli & C.J.Ryan
rdp8403,Modelling Recent Developments in Australian Asset Markets: Some Preliminary Results,J.G. Fahrer & R.W. Rankin
rdp8402,Financial Innovation Bibliography,Lindsay F. Boulton & Warren J. Tease
rdp8401,The Equations of the RBA82 Model of the Australian Economy,J.G. Fahrer & R.W. Rankin & J.C. Taylor
rdp8303,The 1930’s and the 1980’s: Some Facts,P.D. Jonson & G.R. Stevens
rdp8302,Economic Forecasts and Their Assessment,I.J. Macfarlane & J.R. Hawkins
rdp8301,Financial Innovations and Monetary Policy: A Preliminary Survey,Carolyn J. Moses
rdp8205,Methods of Investigating Causal Relationships Between Time Series,John S. Anderson
rdp8204,An Econometric Model of the Australian Trading Banks: 1974–1980,M.W. Butlin & K.M. Hawtrey & C.J. Ryan
rdp8203,The Causal Relationship Between Money Base and Money Suppy in Australia: 1960–1979,M.W. Butlin & C.J. Ryan
rdp8202,The Market for Negotiable Certificates of Deposit in Australia: 1973–1980,M.W. Butlin & K.M. Hawtrey
rdp8201,"Money, Wealth, and Prices: An Empirical Analysis",U.R. Kohli & W.J. McKibbin
rdp8105,Economy-wide Modelling: The Way Ahead,Reserve Bank of Australia
rdp8104,External and Domestic Interactions: A Sensitivity Analysis (Further Results),P.D. Jonson & W.J. McKibbin & R.G. Trevor
rdp8103,The Labour Market in Australia: A Review,Francis Campbell
rdp8102,Overdraft Lending and Aggregating Demands Subject to Constraint,M.W. Butlin
rdp8101,The Effects of Seasonal Adjustment in Econometric Models,M.A. Beck
rdp8101t,Overdrafts and Credit Rationing,M.W. Butlin
rdp8010,Inflation-unemployment Trade Offs in an Open Economy: Theory and Evidence for Australia,Jeffrey Carmichael & John Broadbent
rdp8009,Monetarism: An Interpretation and Assessment,David Laidler
rdp8008,The Market for Commonwealth Government Securities,W.H.Evans & H.A. Rozenstein
rdp8007,Inflation and Relative Prices: The Australian Experience,Kenneth W. Clements & Phuong Nguyen
rdp8006,Models and Multipliers,P.D. Jonson & W.J. McKibbin & R.G. Trevor
rdp8005,"Social Security, Debt Finance, and Savings",Jeffrey Carmichael & Kim Hawtrey
rdp8004,"Money, Inflation and Economic Growth: Conditions for Superneutrality",Jeffrey Carmichael
rdp8003,Debt Versus Tax Financing of Government Spending: On Barro’s Neutrality Theorem,Jeffrey Carmichael
rdp8002,Sub-optimality in a Dynamic Economy with Overlapping Generations,Jeffrey Carmichael
rdp8001,Macroeconometric Models of the Australian Economy: A Comparative Analysis,W.J. McKibbin
rdp7904,Some Aspects of RBA76 and RBF1,John C. Taylor
rdp7903,Monetary Rules: A Preliminary Analysis,P.D. Jonson & R.G. Trevor
rdp7902,Financial Modelling in Australia,W.H. Evans
rdp7901,Estimation and Statistical Evaluation of an Economic Model,L.A. Moore
rdp7802,Unemployment: An Econometric Dissection,P.D. Jonson & R. Battellino & F. Campbell
rdp7801,Two Essays in Monetary Economics,P.D. Jonson
rdp7707,Money and the Balance of Payments,P.D. Jonson & R.W. Rankin & J.C. Taylor
rdp7706,Interest Rates and Exchange Rate Expectations in the RBA76 Model,P.D. Jonson & J.I. Eberhardt
rdp7705,Modelling Monetary Disequilibrium,P.D. Jonson & J.C. Taylor
rdp7704,"Money and Money-income: An Essay on the ""Transmission Mechanism""",D.E.W. Laidler
rdp7703,Price and Quantity Responses to Monetary Impulses in a Model of a Small Open Economy,P.D. Jonson & M.W. Butlin
rdp7702,Inflation and Economic Stability in a Small Open Economy: A Systems Approach,P.D. Jonson & J.C. Taylor
rdp7701,A Preliminary Annual Database 1900/01 to 1973/74,M.W. Butlin
rdp7601,A Minimal Model of the Australian Economy,P.D. Jonson & E.R. Moses & C.R. Wymer
rdp18rev,Private Sector Wealth: Quarterly Estimates for Use in an Aggregate Model,John Helliwell & Peter Boxall
rdp7504,The Equations of the RBA1/74 Model of the Australian Economy,J.F. Henderson & P.M. Norman
rdp7503,Inflation in Industrial Countries: Two Theoretical Views,A. Blundell-Wignall & J. Carmichael
rdp7502,The Role of Capacity Utilisation in the RBA1/74 Model,P.M. Norman & E.R. Moses
rdp7501,The Supply Price of Capital: An Empirical Reformulation and Some Points of Clarification,J. Carmichael & P.M. Norman
rdp36,Techniques of Short Term Forecasting,N.C. Mackrell
rdp35,A Theoretical Intertemporal Choice Model of the Household,R.J. Cooper
rdp34,An Analysis of Econometric Ex-post Forecasting Error,J.P. Cox & N.C. Mackrell
rdp33,Inflation: Prices and Earnings in Australia,Peter Boxall & Jeff Carmichael
rdp32,A Theoretical Intertemporal Choice Model of the Firm,R.J. Cooper
rdp31,The Short Run and Long Run Trade-offs between Inflation and Unemployment in Australia,Michael Parkin
rdp30,The Measurement and Explanation of Inflationary Expectations in Australia,Michael Danes
rdp29,The Portfolio Behaviour of Life Assurance Companies in Australia,P.J. Shaw
rdp28,Reaction Functions and Stabilization Policy in Australia: An Objective Analysis,P.D. Jonson
rdp27rev,Earnings and Award Wages in Australia,P.D. Jonson & K.L. Mahar & G.J. Thompson
rdp27,Earnings and Award Wages in Australia,P.D. Jonson & K.L. Mahar
rdp26,Investment Time Lags,R.G. Hawkins & I. Lapham
rdp25,Expectations and the Demand for Government Bonds in Australia,P.D. Jonson
rdp25a,Introducing Wealth and the Supply Price of Capital into Consumption Equations,P.J. Boxall
rdp24,Price Movements: Causes and Lags,Margaret R. Kelly
rdp23,"The Share Market Value of Business Assets, the Supply Price of Capital, and Price Expectations",P.J. Boxall & J.F. Helliwell
rdp22,Inter-related Factor Demands A Preliminary Report,R.G.Hawkins
rdp21,"Stocks, Expected Sales and Production Flexibility",R.E. Lightfoot
rdp20,Some Causes and Consequences of Direct Investment Inflows to Australia,John Helliwell & Kerry Schott
rdp19,Prospectus for RBA2,John F. Helliwell & W.E. Norton
rdp18,Quarterly Estimates of Private Sector Wealth,John Helliwell
rdp17,Equations for Exports of Goods,I.J. Macfarlane
rdp16,Private Dwelling Commencements: An Econometric Study,Margaret O. Stoneman
rdp15,An Equation for Imports of Goods,I.J. Macfarlane
rdp14,A Model of the Market for Australian Government Securities,R.S. Deane
rdp13,A Quarterly Model of the Australian Economy,P.R. Grandfield
rdp12,Testing Two Theories of Business Fixed Investment,N.C. Mackrell & J. Frisch & P. Roope
rdp11,A Model of the Monetary Sector,W.E. Norton & A.M. Cohen & K.M. Sweeny
rdp10,Investment in Dwellings: An Econometric Approach,G.P. Kelly & W.E. Norton
rdp09,Equations for Australian Exports,Jillian R Broadbent
rdp08,Price Equations for Australia,Kerry E. Schott & K.M. Sweeny
rdp07,An Equation for Average Weekly Earnings,Kerry E. Schott
rdp06,Equations for Gross Business Fixed Investment,K.R McLaren
rdp05,Equations for Tax Payments in Australia,N.C. Mackrell
rdp04,A Demand Equation for Imports,W.E. Norton & G.H. Jackson
rdp03,Demand Equations for Money,A.M. Cohen & W.E. Norton
rdp02,A Short Term Employment Function for Australia,W.E. Norton & K.M. Sweeny
rdp01,Equations for Personal Consumption Expenditure,W.E. Norton & Jillian R. Broadbent
